story_prompt,total_seconds,clap_score,audio_richness_spectral_flatness,audio_richness_spectral_entropy,noise_floor_db,audio_onsets,cinematic_dynamic_range_db,cinematic_crest_factor,cinematic_spectral_flatness,cinematic_spectral_entropy,cinematic_spectral_centroid_hz,spectral_kl_divergence,fad_score,audio_wav_path,audio_export_error,error,yt_coverage_score,yt_sync_score,yt_gemini_cues_json,yt_gemini_eval_error
"A blue-skinned indigenous family battles futuristic human forces in a series of breathtaking aerial and ground skirmishes involving explosive weaponry and desperate escapes, highlighting their fierce resilience and familial bonds amidst chaos.",49.277187650091946,0.2577091157436371,0.00035532672,5.960525,-1.5283537,56,9.395124962900056,2.093790348896901,0.0003553267160896212,5.960525035858154,2919.608797249516,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_386cc5ccc8.wav,,,33.33333333333333,0.0,"{""cues"":[{""audio_class"":""high-pitched female scream"",""starting_time"":0.0,""duration"":1.2,""weight_db"":-8.0},{""audio_class"":""cinematic whoosh transition"",""starting_time"":0.0,""duration"":0.8,""weight_db"":-12.5},{""audio_class"":""fast-paced rhythmic orchestral strings"",""starting_time"":0.5,""duration"":8.5,""weight_db"":-18.0},{""audio_class"":""driving industrial percussion and trailer hits"",""starting_time"":0.5,""duration"":8.5,""weight_db"":-11.0},{""audio_class"":""metallic screeching and train brake sounds"",""starting_time"":1.2,""duration"":2.5,""weight_db"":-9.5},{""audio_class"":""explosive impact and heavy rumble"",""starting_time"":3.0,""duration"":1.2,""weight_db"":-7.0},{""audio_class"":""distant frantic alarm sirens"",""starting_time"":4.2,""duration"":3.5,""weight_db"":-22.0},{""audio_class"":""heavy debris crashing and metal grinding"",""starting_time"":5.8,""duration"":2.5,""weight_db"":-10.0},{""audio_class"":""shattering glass sound effect"",""starting_time"":7.6,""duration"":0.8,""weight_db"":-14.0},{""audio_class"":""massive final metallic crash and bass boom"",""starting_time"":8.5,""duration"":0.5,""weight_db"":-5.5}]}",
"This clip presents a dynamic montage of breathtaking alien landscapes and intense confrontations, featuring Na'vi warriors forming profound bonds with majestic creatures while fiercely battling against overwhelming enemy forces in both aerial dogfights and colossal aquatic skirmishes.",49.169744559563696,0.35094666481018066,0.00025605023,5.3783712,-1.5392635,81,8.249099080152769,1.822072062704832,0.00025605023256503046,5.378371238708496,2392.64300168373,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_ef660c64d1.wav,,,9.090909090909092,0.04067541977114039,"{""cues"":[{""audio_class"":""high-pitched frantic female scream"",""starting_time"":0.0,""duration"":5.2,""weight_db"":-7.5},{""audio_class"":""driving cinematic percussion with heavy rhythmic kicks"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-10.2},{""audio_class"":""dramatic orchestral staccato strings and synth pulse"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-14.8},{""audio_class"":""aggressive crowd shouting and chaotic group vocalizations"",""starting_time"":5.2,""duration"":4.8,""weight_db"":-9.2},{""audio_class"":""low-end cinematic environmental rumble and wind rush"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-22.5},{""audio_class"":""distorted metallic impact / trailer accent hit"",""starting_time"":0.1,""duration"":1.4,""weight_db"":-8.0},{""audio_class"":""sub-bass frequency swell"",""starting_time"":4.5,""duration"":3.0,""weight_db"":-15.0},{""audio_class"":""faint mechanical whirring and debris scattering"",""starting_time"":2.0,""duration"":8.0,""weight_db"":-28.0}]}",
"A young girl transitions from an innocent conversation about monsters and money with an older man and a chicken in a dimly lit, cozy home to a chaotic, explosive urban battlefield where she confronts real monsters amidst fireworks and destruction.",49.1899579167366,0.30475929379463196,0.00015924382,6.0264535,-1.4876477,13,9.004605044266702,2.020256706168847,0.00015924382023513317,6.026453495025635,2874.087701601668,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_49449c78f6.wav,,,16.666666666666664,0.0,"{""cues"":[{""audio_class"":""stadium crowd cheering and ambience"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-18.0},{""audio_class"":""male voice shouting 'Come on Jack'"",""starting_time"":0.1,""duration"":1.4,""weight_db"":-10.0},{""audio_class"":""heavy stadium buzzer sound effect"",""starting_time"":1.8,""duration"":0.7,""weight_db"":-8.0},{""audio_class"":""energetic female voice shout"",""starting_time"":2.6,""duration"":1.4,""weight_db"":-10.0},{""audio_class"":""sharp referee whistle sound effect"",""starting_time"":3.7,""duration"":0.4,""weight_db"":-14.0},{""audio_class"":""uplifting orchestral music with brass and strings"",""starting_time"":4.2,""duration"":5.8,""weight_db"":-12.0},{""audio_class"":""female voice 'He's our star'"",""starting_time"":4.8,""duration"":1.2,""weight_db"":-11.0},{""audio_class"":""child voice shout"",""starting_time"":6.4,""duration"":1.1,""weight_db"":-10.0},{""audio_class"":""rhythmic orchestral percussion hits"",""starting_time"":4.5,""duration"":5.5,""weight_db"":-14.0}]}",
"The clip rapidly transitions from intense night-time urban chaos and a distressed hospital scene to a desert car chase culminating in massive explosions and a frantic escape through a tunnel, before abruptly shifting to a serene rural landscape with calm conversation, setting a jarring contrast between high-stakes action and peaceful contemplation.",49.186886282637715,0.29719701409339905,0.00028009943,5.781884,-1.5520464,62,9.109252226830376,2.011176726004569,0.0002800994261633605,5.78188419342041,2593.464762541039,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_81cc68b142.wav,,,42.857142857142854,0.005001978466740063,"{""cues"":[{""audio_class"":""epic orchestral music with aggressive percussion and staccato strings"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-12.5},{""audio_class"":""crowd screaming and chaotic panic ambience"",""starting_time"":0.0,""duration"":3.5,""weight_db"":-15.0},{""audio_class"":""metallic industrial clang / impact"",""starting_time"":0.2,""duration"":0.8,""weight_db"":-8.0},{""audio_class"":""high-pitched screech / whoosh transition"",""starting_time"":1.2,""duration"":1.1,""weight_db"":-10.5},{""audio_class"":""heavy dramatic thud / stomp effect"",""starting_time"":2.1,""duration"":0.9,""weight_db"":-7.5},{""audio_class"":""deep distorted industrial siren / horn sound"",""starting_time"":3.1,""duration"":1.4,""weight_db"":-6.0},{""audio_class"":""massive cinematic explosion impact"",""starting_time"":4.0,""duration"":2.5,""weight_db"":-5.0},{""audio_class"":""deep low-frequency rumble / seismic ambience"",""starting_time"":4.5,""duration"":4.5,""weight_db"":-20.0},{""audio_class"":""metallic scraping / blade-like transition"",""starting_time"":5.8,""duration"":1.2,""weight_db"":-12.0},{""audio_class"":""debris falling and crumbling sound effect"",""starting_time"":7.0,""duration"":2.0,""weight_db"":-18.5},{""audio_class"":""final orchestral crescendo / riser"",""starting_time"":8.0,""duration"":1.0,""weight_db"":-10.0}]}",
"A terrified woman's desperate flight from an unseen threat culminates in a horrific car collision on a desolate road, abruptly shifting to serene domestic scenes where mundane conversations about a troublesome tree hide a growing unease, underscored by glimpses of predatory wildlife in the night.",48.294989897403866,0.35591691732406616,0.00020508966,5.6720915,-1.5080343,72,9.017236571803586,2.0061755480183097,0.0002050896582659334,5.672091484069824,2482.210261262518,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_14f2d403b0.wav,,,12.5,0.0,"{""cues"":[{""audio_class"":""high-pitched alien screech with digital glitching"",""starting_time"":0.0,""duration"":2.5,""weight_db"":-8.0},{""audio_class"":""persistent low-end atmospheric rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-22.0},{""audio_class"":""heavy cinematic explosion impact"",""starting_time"":2.1,""duration"":1.5,""weight_db"":-5.0},{""audio_class"":""deep guttural creature roar"",""starting_time"":2.6,""duration"":1.9,""weight_db"":-9.0},{""audio_class"":""rhythmic industrial pulsing synth"",""starting_time"":3.8,""duration"":2.7,""weight_db"":-14.0},{""audio_class"":""intense orchestral string staccatos building up"",""starting_time"":5.2,""duration"":2.8,""weight_db"":-13.0},{""audio_class"":""sharp metallic crash impact"",""starting_time"":7.3,""duration"":1.0,""weight_db"":-6.0},{""audio_class"":""distorted monstrous vocal growl"",""starting_time"":8.1,""duration"":1.4,""weight_db"":-11.0},{""audio_class"":""cinematic low-frequency sub drop tail"",""starting_time"":8.5,""duration"":1.5,""weight_db"":-15.0}]}",
"Humans are relentlessly pursued and terrorized by ferocious, unseen forces and monstrous creatures in a series of dark, chaotic, and fiery encounters, fighting desperately for survival against overwhelming odds.",48.28835124569014,0.2924211323261261,0.00016956663,4.89927,-1.517939,64,8.833163780823615,1.957405161558727,0.0001695666287560016,4.899270057678223,2286.4628073003178,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_2c6a1826b4.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""rapid metallic clangs / sharp impacts"",""starting_time"":0.0,""duration"":0.6,""weight_db"":-11.0},{""audio_class"":""large-scale explosion and crumbling debris"",""starting_time"":0.3,""duration"":2.8,""weight_db"":-6.5},{""audio_class"":""high-frequency electronic screech / alarm"",""starting_time"":0.8,""duration"":1.2,""weight_db"":-14.0},{""audio_class"":""heavy industrial grinding and mechanical movement"",""starting_time"":1.8,""duration"":3.2,""weight_db"":-15.5},{""audio_class"":""dense action-scene background ambience"",""starting_time"":2.5,""duration"":4.0,""weight_db"":-23.0},{""audio_class"":""epic orchestral build with driving strings and brass"",""starting_time"":4.5,""duration"":5.5,""weight_db"":-9.0},{""audio_class"":""rhythmic electronic synth pulses"",""starting_time"":6.0,""duration"":3.5,""weight_db"":-17.5},{""audio_class"":""massive low-frequency cinematic hit / boom"",""starting_time"":8.4,""duration"":1.6,""weight_db"":-7.0}]}",
"A young woman in a dense, sun-dappled forest experiences growing terror as mysterious events unfold, interspersed with scenes of an older woman sharing unsettling stories indoors, culminating in the young woman's horrified realization of a monstrous presence.",48.29069407051429,0.33320361375808716,0.00036150776,5.943097,-1.628356,63,10.279167947323991,2.272556209550928,0.00036150775849819183,5.943097114562988,2786.6844817435267,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_90a25624ff.wav,,,37.5,8.881072494434372e-06,"{""cues"":[{""audio_class"":""aggressive monster roar and screech"",""starting_time"":0,""duration"":3.2,""weight_db"":-8.0},{""audio_class"":""heavy cinematic percussion hits"",""starting_time"":0,""duration"":10.0,""weight_db"":-12.5},{""audio_class"":""tense orchestral music with brass and staccato strings"",""starting_time"":0,""duration"":10.0,""weight_db"":-15.0},{""audio_class"":""male character shouting in distress"",""starting_time"":4.1,""duration"":1.9,""weight_db"":-9.5},{""audio_class"":""piercing female scream"",""starting_time"":6.3,""duration"":2.2,""weight_db"":-11.0},{""audio_class"":""high-pitched feedback and string riser effect"",""starting_time"":7.8,""duration"":2.2,""weight_db"":-13.5},{""audio_class"":""low-frequency atmospheric rumble"",""starting_time"":0,""duration"":10.0,""weight_db"":-20.0},{""audio_class"":""chaotic environmental crashing and debris sound"",""starting_time"":0,""duration"":10.0,""weight_db"":-18.5},{""audio_class"":""secondary monster growl"",""starting_time"":6.5,""duration"":3.0,""weight_db"":-10.5}]}",
"A seemingly idyllic suburban life quickly unravels into a supernatural horror, as a woman's transformation and an ominous prophecy lead her to a dark, unsettling forest.",48.28906114352867,0.1719762533903122,0.00026264056,5.5051637,-1.5320421,73,9.039155416346961,2.002748697664186,0.00026264056214131415,5.505163669586182,2579.0550339647593,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_9d0d3b60e4.wav,,,14.285714285714285,0.0,"{""cues"":[{""audio_class"":""high-speed engine roar and mechanical whine"",""starting_time"":0.0,""duration"":3.5,""weight_db"":-10.5},{""audio_class"":""fast-paced cinematic orchestral music with strings and brass"",""starting_time"":0.5,""duration"":9.5,""weight_db"":-16.0},{""audio_class"":""character vocal exertion and shouting"",""starting_time"":2.2,""duration"":2.8,""weight_db"":-8.5},{""audio_class"":""cinematic whoosh sound effect"",""starting_time"":1.8,""duration"":1.2,""weight_db"":-12.0},{""audio_class"":""heavy orchestral percussion impact"",""starting_time"":3.1,""duration"":0.9,""weight_db"":-11.0},{""audio_class"":""metallic rattling and mechanical vibration"",""starting_time"":4.0,""duration"":6.0,""weight_db"":-22.5},{""audio_class"":""distal crowd shouting and cheering"",""starting_time"":5.5,""duration"":4.5,""weight_db"":-24.0},{""audio_class"":""high-pitched energy hum and electronic buzz"",""starting_time"":8.0,""duration"":2.0,""weight_db"":-14.5}]}",
"As an ancient ritual inadvertently unleashes terrifying demonic forces upon a modern city, desperate citizens and heroes alike must confront overwhelming destruction and grotesque horrors, culminating in a poignant moment of familial fear amidst the chaos.",47.518164396596454,0.32903724908828735,0.00031979868,5.892411,-1.5880193,47,9.083143179754504,1.9890896980021655,0.0003197986807208508,5.892411231994629,2850.320709956093,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_481180dad2.wav,,,12.5,0.00018453104742124804,"{""cues"":[{""audio_class"":""high-pitched frantic human screaming"",""starting_time"":0.0,""duration"":3.5,""weight_db"":-9.2},{""audio_class"":""heavy cinematic impact and low-end boom"",""starting_time"":0.0,""duration"":1.8,""weight_db"":-7.5},{""audio_class"":""intense wind rush and whoosh effect"",""starting_time"":0.2,""duration"":3.0,""weight_db"":-14.0},{""audio_class"":""aggressive percussive synth pulse"",""starting_time"":0.0,""duration"":5.5,""weight_db"":-19.5},{""audio_class"":""distorted metallic grinding and screeching"",""starting_time"":5.4,""duration"":1.2,""weight_db"":-6.0},{""audio_class"":""massive explosion with thermal roar"",""starting_time"":6.2,""duration"":3.8,""weight_db"":-5.5},{""audio_class"":""low-frequency sub-bass rumble"",""starting_time"":7.0,""duration"":3.0,""weight_db"":-20.0},{""audio_class"":""debris impact and fire crackling ambience"",""starting_time"":8.2,""duration"":1.8,""weight_db"":-26.5}]}",
"A quirky counselor interjects into a couple's seemingly troubled relationship, navigating their skepticism with a confident, slightly enigmatic demeanor across various domestic and public settings.",47.509965309252344,0.0729377493262291,0.00035326937,6.0615377,-1.5864046,61,9.747937933427192,2.153753845585874,0.0003532693663146347,6.061537742614746,2890.812114216665,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_296e2f142f.wav,,,12.5,0.0,"{""cues"":[{""audio_class"":""high-pitched formula one engine roar"",""starting_time"":0,""duration"":3.2,""weight_db"":-10.0},{""audio_class"":""ambient crowd screaming and cheering"",""starting_time"":0,""duration"":9.0,""weight_db"":-18.5},{""audio_class"":""male voiceover narration"",""starting_time"":0.2,""duration"":8.6,""weight_db"":-7.5},{""audio_class"":""rhythmic electronic synth pulse"",""starting_time"":0,""duration"":9.0,""weight_db"":-22.0},{""audio_class"":""cinematic whoosh sound effect"",""starting_time"":2.1,""duration"":0.9,""weight_db"":-14.0},{""audio_class"":""cinematic whoosh sound effect"",""starting_time"":4.8,""duration"":0.8,""weight_db"":-15.5},{""audio_class"":""heavy bass impact"",""starting_time"":8.4,""duration"":0.6,""weight_db"":-9.0}]}",
"The scene abruptly shifts from a dimly lit, intense discussion between two men about writing a serial killer's story, punctuated by stark textual reveals and unsettling sound effects, to sun-drenched, idyllic moments of a loving couple joyfully embracing while moving into a charming, tree-lined suburban home, underscored by melancholic music and the nostalgic sound of a record player, hinting at a sharp dichotomy between dark narrative creation and a serene domestic life.",47.51114687540879,0.09943737834692001,0.0003437426,5.512183,-1.5460697,68,9.28546919722823,2.0528684340103673,0.00034374260576441884,5.51218318939209,2606.303791932405,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_40cb71fb66.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""high-energy electronic trailer music with heavy synth"",""starting_time"":0.0,""duration"":5.5,""weight_db"":-12.0},{""audio_class"":""rhythmic vocal shouts"",""starting_time"":0.0,""duration"":2.2,""weight_db"":-15.5},{""audio_class"":""distorted synth bass pulse"",""starting_time"":0.0,""duration"":5.5,""weight_db"":-10.0},{""audio_class"":""fast-paced drum and bass percussion loop"",""starting_time"":0.0,""duration"":5.5,""weight_db"":-14.0},{""audio_class"":""high-pitched melodic synth layer"",""starting_time"":2.0,""duration"":3.5,""weight_db"":-16.5},{""audio_class"":""electronic transition glitch SFX"",""starting_time"":3.0,""duration"":0.8,""weight_db"":-18.0}]}",
